"Route","Yeartaken","Month","Day","Hour","Volume"
"N17",2016,"August","Mon",16,"1629"
"N17",2016,"August","Mon",17,"1879"
"N17",2016,"August","Mon",18,"1774"
"N17",2016,"August","Mon",19,"1466"
"N17",2016,"August","Mon",20,"1003"
"N17",2016,"August","Mon",21,"903"
"N17",2016,"August","Mon",22,"576"
"N17",2016,"August","Mon",23,"402"
"N17",2016,"August","Tue",0,"192"
"N17",2016,"August","Tue",1,"115"
"N17",2016,"August","Tue",2,"86"
"N17",2016,"August","Tue",3,"77"
"N17",2016,"August","Tue",4,"86"
"N17",2016,"August","Tue",5,"298"
"N17",2016,"August","Tue",6,"1006"
"N17",2016,"August","Tue",7,"1450"
"N17",2016,"August","Tue",8,"1379"
"N17",2016,"August","Tue",9,"1164"
"N17",2016,"August","Tue",10,"1281"
"N17",2016,"August","Tue",11,"1322"
"N17",2016,"August","Tue",12,"1360"
"N17",2016,"August","Tue",13,"1420"
"N17",2016,"August","Tue",14,"1443"
"N17",2016,"August","Tue",15,"1597"
"N17",2016,"August","Tue",16,"1597"
"N17",2016,"August","Tue",17,"1705"
"N17",2016,"August","Tue",18,"1677"
"N17",2016,"August","Tue",19,"1378"
"N17",2016,"August","Tue",20,"966"
"N17",2016,"August","Tue",21,"840"
"N17",2016,"August","Tue",22,"548"
"N17",2016,"August","Tue",23,"426"
"N17",2016,"August","Wed",0,"203"
"N17",2016,"August","Wed",1,"101"
"N17",2016,"August","Wed",2,"103"
"N17",2016,"August","Wed",3,"86"
"N17",2016,"August","Wed",4,"82"
"N17",2016,"August","Wed",5,"307"
"N17",2016,"August","Wed",6,"975"
"N17",2016,"August","Wed",7,"1359"
"N17",2016,"August","Wed",8,"1309"
"N17",2016,"August","Wed",9,"1134"
"N17",2016,"August","Wed",10,"1217"
"N17",2016,"August","Wed",11,"1292"
"N17",2016,"August","Wed",12,"1241"
"N17",2016,"August","Wed",13,"1424"
"N17",2016,"August","Wed",14,"1457"
"N17",2016,"August","Wed",15,"1608"
"N17",2016,"August","Wed",16,"1642"
"N17",2016,"August","Wed",17,"1724"
"N17",2016,"August","Wed",18,"1745"
"N17",2016,"August","Wed",19,"1425"
"N17",2016,"August","Wed",20,"1101"
"N17",2016,"August","Wed",21,"806"
"N17",2016,"August","Wed",22,"516"
"N17",2016,"August","Wed",23,"443"
"N17",2016,"August","Thu",0,"251"
"N17",2016,"August","Thu",1,"144"
"N17",2016,"August","Thu",2,"149"
"N17",2016,"August","Thu",3,"108"
"N17",2016,"August","Thu",4,"104"
"N17",2016,"August","Thu",5,"298"
"N17",2016,"August","Thu",6,"994"
"N17",2016,"August","Thu",7,"1424"
"N17",2016,"August","Thu",8,"1335"
"N17",2016,"August","Thu",9,"1162"
"N17",2016,"August","Thu",10,"1273"
"N17",2016,"August","Thu",11,"1376"
"N17",2016,"August","Thu",12,"1474"
"N17",2016,"August","Thu",13,"1436"
"N17",2016,"August","Thu",14,"1492"
"N17",2016,"August","Thu",15,"1642"
"N17",2016,"August","Thu",16,"1655"
"N17",2016,"August","Thu",17,"1833"
"N17",2016,"August","Thu",18,"1711"
"N17",2016,"August","Thu",19,"1527"
"N17",2016,"August","Thu",20,"1203"
"N17",2016,"August","Thu",21,"956"
"N17",2016,"August","Thu",22,"623"
"N17",2016,"August","Thu",23,"408"
"N17",2016,"August","Fri",0,"238"
"N17",2016,"August","Fri",1,"143"
"N17",2016,"August","Fri",2,"119"
"N17",2016,"August","Fri",3,"82"
"N17",2016,"August","Fri",4,"98"
"N17",2016,"August","Fri",5,"305"
"N17",2016,"August","Fri",6,"945"
"N17",2016,"August","Fri",7,"1268"
"N17",2016,"August","Fri",8,"1327"
"N17",2016,"August","Fri",9,"1157"
"N17",2016,"August","Fri",10,"1300"
"N17",2016,"August","Fri",11,"1533"
"N17",2016,"August","Fri",12,"1660"
"N17",2016,"August","Fri",13,"1648"
"N17",2016,"August","Fri",14,"1583"
"N17",2016,"August","Fri",15,"1656"
"N17",2016,"August","Fri",16,"1667"
"N17",2016,"August","Fri",17,"1718"
"N17",2016,"August","Fri",18,"1744"
"N17",2016,"August","Fri",19,"1567"
"N17",2016,"August","Fri",20,"1298"
"N17",2016,"August","Fri",21,"923"
"N17",2016,"August","Fri",22,"679"
"N17",2016,"August","Fri",23,"428"
"N17",2016,"August","Sat",0,"204"
"N17",2016,"August","Sat",1,"202"
"N17",2016,"August","Sat",2,"116"
"N17",2016,"August","Sat",3,"104"
"N17",2016,"August","Sat",4,"86"
"N17",2016,"August","Sat",5,"187"
"N17",2016,"August","Sat",6,"308"
"N17",2016,"August","Sat",7,"482"
"N17",2016,"August","Sat",8,"829"
"N17",2016,"August","Sat",9,"1057"
"N17",2016,"August","Sat",10,"1266"
"N17",2016,"August","Sat",11,"1495"
"N17",2016,"August","Sat",12,"1646"
"N17",2016,"August","Sat",13,"1565"
"N17",2016,"August","Sat",14,"1532"
"N17",2016,"August","Sat",15,"1586"
"N17",2016,"August","Sat",16,"1502"
"N17",2016,"August","Sat",17,"1623"
"N17",2016,"August","Sat",18,"1470"
"N17",2016,"August","Sat",19,"1290"
"N17",2016,"August","Sat",20,"1194"
"N17",2016,"August","Sat",21,"768"
"N17",2016,"August","Sat",22,"511"
"N17",2016,"August","Sat",23,"389"
"N17",2016,"August","Sun",0,"242"
"N17",2016,"August","Sun",1,"187"
"N17",2016,"August","Sun",2,"159"
"N17",2016,"August","Sun",3,"143"
"N17",2016,"August","Sun",4,"98"
"N17",2016,"August","Sun",5,"91"
"N17",2016,"August","Sun",6,"183"
"N17",2016,"August","Sun",7,"267"
"N17",2016,"August","Sun",8,"500"
"N17",2016,"August","Sun",9,"753"
"N17",2016,"August","Sun",10,"1072"
"N17",2016,"August","Sun",11,"1279"
"N17",2016,"August","Sun",12,"1503"
"N17",2016,"August","Sun",13,"1602"
"N17",2016,"August","Sun",14,"1603"
"N17",2016,"August","Sun",15,"1481"
"N17",2016,"August","Sun",16,"1300"
"N17",2016,"August","Sun",17,"1460"
"N17",2016,"August","Sun",18,"1613"
"N17",2016,"August","Sun",19,"1408"
"N17",2016,"August","Sun",20,"1218"
"N17",2016,"August","Sun",21,"936"
"N17",2016,"August","Sun",22,"574"
"N17",2016,"August","Sun",23,"355"
"N17",2016,"August","Mon",0,"161"
"N17",2016,"August","Mon",1,"98"
"N17",2016,"August","Mon",2,"62"
"N17",2016,"August","Mon",3,"70"
"N17",2016,"August","Mon",4,"110"
"N17",2016,"August","Mon",5,"316"
"N17",2016,"August","Mon",6,"955"
"N17",2016,"August","Mon",7,"1251"
"N17",2016,"August","Mon",8,"1296"
"N17",2016,"August","Mon",9,"1065"
"N17",2016,"August","Mon",10,"1195"
"N17",2016,"August","Mon",11,"1302"
"N17",2016,"August","Mon",12,"1393"
"N17",2016,"August","Mon",13,"1534"
"N17",2016,"August","Mon",14,"1554"
"N17",2016,"August","Mon",15,"1636"
"N17",2016,"August","Mon",16,"1610"
"N17",2016,"August","Mon",17,"1647"
"N17",2016,"August","Mon",18,"1776"
"N17",2016,"August","Mon",19,"1411"
"N17",2016,"August","Mon",20,"1069"
"N17",2016,"August","Mon",21,"752"
"N17",2016,"August","Mon",22,"559"
"N17",2016,"August","Mon",23,"387"
"N17",2016,"August","Tue",0,"200"
"N17",2016,"August","Tue",1,"114"
"N17",2016,"August","Tue",2,"108"
"N17",2016,"August","Tue",3,"69"
"N17",2016,"August","Tue",4,"99"
"N17",2016,"August","Tue",5,"348"
"N17",2016,"August","Tue",6,"882"
"N17",2016,"August","Tue",7,"1233"
"N17",2016,"August","Tue",8,"1190"
"N17",2016,"August","Tue",9,"1117"
"N17",2016,"August","Tue",10,"1232"
"N17",2016,"August","Tue",11,"1330"
"N17",2016,"August","Tue",12,"1416"
"N17",2016,"August","Tue",13,"1406"
"N17",2016,"August","Tue",14,"1593"
"N17",2016,"August","Tue",15,"1730"
"N17",2016,"August","Tue",16,"1574"
"N17",2016,"August","Tue",17,"1725"
"N17",2016,"August","Tue",18,"1715"
"N17",2016,"August","Tue",19,"1464"
"N17",2016,"August","Tue",20,"1117"
"N17",2016,"August","Tue",21,"854"
"N17",2016,"August","Tue",22,"541"
"N17",2016,"August","Tue",23,"433"
"N17",2016,"August","Wed",0,"276"
"N17",2016,"August","Wed",1,"134"
"N17",2016,"August","Wed",2,"100"
"N17",2016,"August","Wed",3,"73"
"N17",2016,"August","Wed",4,"98"
"N17",2016,"August","Wed",5,"310"
"N17",2016,"August","Wed",6,"992"
"N17",2016,"August","Wed",7,"1384"
"N17",2016,"August","Wed",8,"1289"
"N17",2016,"August","Wed",9,"1181"
"N17",2016,"August","Wed",10,"1259"
"N17",2016,"August","Wed",11,"1270"
"N17",2016,"August","Wed",12,"1489"
"N17",2016,"August","Wed",13,"1386"
"N17",2016,"August","Wed",14,"1519"
"N17",2016,"August","Wed",15,"1640"
"N17",2016,"August","Wed",16,"1465"
"N17",2016,"August","Wed",17,"1759"
"N17",2016,"August","Wed",18,"1692"
"N17",2016,"August","Wed",19,"1515"
"N17",2016,"August","Wed",20,"1117"
"N17",2016,"August","Wed",21,"860"
"N17",2016,"August","Wed",22,"578"
"N17",2016,"August","Wed",23,"402"
"N17",2016,"August","Thu",0,"247"
"N17",2016,"August","Thu",1,"117"
"N17",2016,"August","Thu",2,"109"
"N17",2016,"August","Thu",3,"84"
"N17",2016,"August","Thu",4,"94"
"N17",2016,"August","Thu",5,"327"
"N17",2016,"August","Thu",6,"973"
"N17",2016,"August","Thu",7,"1410"
"N17",2016,"August","Thu",8,"1372"
"N17",2016,"August","Thu",9,"1106"
"N17",2016,"August","Thu",10,"1251"
"N17",2016,"August","Thu",11,"1314"
"N17",2016,"August","Thu",12,"1405"
"N17",2016,"August","Thu",13,"1356"
"N17",2016,"August","Thu",14,"1473"
"N17",2016,"August","Thu",15,"1687"
"N17",2016,"August","Thu",16,"1637"
"N17",2016,"August","Thu",17,"1688"
"N17",2016,"August","Thu",18,"1639"
"N17",2016,"August","Thu",19,"1477"
"N17",2016,"August","Thu",20,"1129"
"N17",2016,"August","Thu",21,"902"
"N17",2016,"August","Thu",22,"581"
"N17",2016,"August","Thu",23,"422"
"N17",2016,"August","Fri",0,"246"
"N17",2016,"August","Fri",1,"146"
"N17",2016,"August","Fri",2,"122"
"N17",2016,"August","Fri",3,"80"
"N17",2016,"August","Fri",4,"109"
"N17",2016,"August","Fri",5,"328"
"N17",2016,"August","Fri",6,"914"
"N17",2016,"August","Fri",7,"1269"
"N17",2016,"August","Fri",8,"1357"
"N17",2016,"August","Fri",9,"1104"
"N17",2016,"August","Fri",10,"1317"
"N17",2016,"August","Fri",11,"1441"
"N17",2016,"August","Fri",12,"1604"
"N17",2016,"August","Fri",13,"1599"
"N17",2016,"August","Fri",14,"1621"
"N17",2016,"August","Fri",15,"1722"
"N17",2016,"August","Fri",16,"1695"
"N17",2016,"August","Fri",17,"1733"
"N17",2016,"August","Fri",18,"1723"
"N17",2016,"August","Fri",19,"1566"
"N17",2016,"August","Fri",20,"1462"
"N17",2016,"August","Fri",21,"957"
"N17",2016,"August","Fri",22,"622"
"N17",2016,"August","Fri",23,"497"
"N17",2016,"August","Sat",0,"393"
"N17",2016,"August","Sat",1,"223"
"N17",2016,"August","Sat",2,"164"
"N17",2016,"August","Sat",3,"124"
"N17",2016,"August","Sat",4,"95"
"N17",2016,"August","Sat",5,"159"
"N17",2016,"August","Sat",6,"322"
"N17",2016,"August","Sat",7,"515"
"N17",2016,"August","Sat",8,"819"
"N17",2016,"August","Sat",9,"1012"
"N17",2016,"August","Sat",10,"1272"
"N17",2016,"August","Sat",11,"1468"
"N17",2016,"August","Sat",12,"1549"
"N17",2016,"August","Sat",13,"1571"
"N17",2016,"August","Sat",14,"1573"
"N17",2016,"August","Sat",15,"1418"
"N17",2016,"August","Sat",16,"1632"
"N17",2016,"August","Sat",17,"1547"
"N17",2016,"August","Sat",18,"1495"
"N17",2016,"August","Sat",19,"1326"
"N17",2016,"August","Sat",20,"1099"
"N17",2016,"August","Sat",21,"829"
"N17",2016,"August","Sat",22,"548"
"N17",2016,"August","Sat",23,"385"
"N17",2016,"August","Sun",0,"275"
"N17",2016,"August","Sun",1,"211"
"N17",2016,"August","Sun",2,"220"
"N17",2016,"August","Sun",3,"169"
"N17",2016,"August","Sun",4,"140"
"N17",2016,"August","Sun",5,"107"
"N17",2016,"August","Sun",6,"182"
"N17",2016,"August","Sun",7,"300"
"N17",2016,"August","Sun",8,"442"
"N17",2016,"August","Sun",9,"720"
"N17",2016,"August","Sun",10,"992"
"N17",2016,"August","Sun",11,"1344"
"N17",2016,"August","Sun",12,"1447"
"N17",2016,"August","Sun",13,"1580"
"N17",2016,"August","Sun",14,"1558"
"N17",2016,"August","Sun",15,"1397"
"N17",2016,"August","Sun",16,"1292"
"N17",2016,"August","Sun",17,"1472"
"N17",2016,"August","Sun",18,"1712"
"N17",2016,"August","Sun",19,"1625"
"N17",2016,"August","Sun",20,"1402"
"N17",2016,"August","Sun",21,"1005"
"N17",2016,"August","Sun",22,"568"
"N17",2016,"August","Sun",23,"344"
"N17",2016,"August","Mon",0,"150"
"N17",2016,"August","Mon",1,"79"
"N17",2016,"August","Mon",2,"59"
"N17",2016,"August","Mon",3,"73"
"N17",2016,"August","Mon",4,"101"
"N17",2016,"August","Mon",5,"359"
"N17",2016,"August","Mon",6,"1000"
"N17",2016,"August","Mon",7,"1409"
"N17",2016,"August","Mon",8,"1277"
"N17",2016,"August","Mon",9,"1082"
"N17",2016,"August","Mon",10,"1253"
"N17",2016,"August","Mon",11,"1372"
"N17",2016,"August","Mon",12,"1397"
"N17",2016,"August","Mon",13,"1363"
"N17",2016,"August","Mon",14,"1412"
"N17",2016,"August","Mon",15,"1502"
"N17",2016,"August","Mon",16,"1598"
"N17",2016,"August","Mon",17,"1762"
"N17",2016,"August","Mon",18,"1603"
"N17",2016,"August","Mon",19,"1324"
"N17",2016,"August","Mon",20,"969"
"N17",2016,"August","Mon",21,"822"
"N17",2016,"August","Mon",22,"545"
"N17",2016,"August","Mon",23,"362"
"N17",2016,"August","Tue",0,"178"
"N17",2016,"August","Tue",1,"96"
"N17",2016,"August","Tue",2,"103"
"N17",2016,"August","Tue",3,"76"
"N17",2016,"August","Tue",4,"93"
"N17",2016,"August","Tue",5,"332"
"N17",2016,"August","Tue",6,"994"
"N17",2016,"August","Tue",7,"1380"
"N17",2016,"August","Tue",8,"1224"
"N17",2016,"August","Tue",9,"1093"
"N17",2016,"August","Tue",10,"1237"
"N17",2016,"August","Tue",11,"1218"
"N17",2016,"August","Tue",12,"1231"
"N17",2016,"August","Tue",13,"1279"
"N17",2016,"August","Tue",14,"1388"
"N17",2016,"August","Tue",15,"1588"
"N17",2016,"August","Tue",16,"1571"
"N17",2016,"August","Tue",17,"1727"
"N17",2016,"August","Tue",18,"1594"
"N17",2016,"August","Tue",19,"1350"
"N17",2016,"August","Tue",20,"989"
"N17",2016,"August","Tue",21,"813"
"N17",2016,"August","Tue",22,"559"
"N17",2016,"August","Tue",23,"376"
"N17",2016,"August","Wed",0,"206"
"N17",2016,"August","Wed",1,"107"
"N17",2016,"August","Wed",2,"90"
"N17",2016,"August","Wed",3,"74"
"N17",2016,"August","Wed",4,"96"
"N17",2016,"August","Wed",5,"306"
"N17",2016,"August","Wed",6,"988"
"N17",2016,"August","Wed",7,"1259"
"N17",2016,"August","Wed",8,"1244"
"N17",2016,"August","Wed",9,"1087"
"N17",2016,"August","Wed",10,"1183"
"N17",2016,"August","Wed",11,"1298"
"N17",2016,"August","Wed",12,"1258"
"N17",2016,"August","Wed",13,"1381"
"N17",2016,"August","Wed",14,"1367"
"N17",2016,"August","Wed",15,"1570"
"N17",2016,"August","Wed",16,"1636"
"N17",2016,"August","Wed",17,"1756"
"N17",2016,"August","Wed",18,"1721"
"N17",2016,"August","Wed",19,"1324"
"N17",2016,"August","Wed",20,"1080"
"N17",2016,"August","Wed",21,"803"
"N17",2016,"August","Wed",22,"538"
"N17",2016,"August","Wed",23,"411"
"N17",2016,"September","Thu",0,"197"
"N17",2016,"September","Thu",1,"112"
"N17",2016,"September","Thu",2,"118"
"N17",2016,"September","Thu",3,"78"
"N17",2016,"September","Thu",4,"99"
"N17",2016,"September","Thu",5,"304"
"N17",2016,"September","Thu",6,"993"
"N17",2016,"September","Thu",7,"1274"
"N17",2016,"September","Thu",8,"1228"
"N17",2016,"September","Thu",9,"1106"
"N17",2016,"September","Thu",10,"1200"
"N17",2016,"September","Thu",11,"1223"
"N17",2016,"September","Thu",12,"1325"
"N17",2016,"September","Thu",13,"1331"
"N17",2016,"September","Thu",14,"1376"
"N17",2016,"September","Thu",15,"1563"
"N17",2016,"September","Thu",16,"1582"
"N17",2016,"September","Thu",17,"1661"
"N17",2016,"September","Thu",18,"1653"
"N17",2016,"September","Thu",19,"1388"
"N17",2016,"September","Thu",20,"1178"
"N17",2016,"September","Thu",21,"834"
"N17",2016,"September","Thu",22,"540"
"N17",2016,"September","Thu",23,"408"
"N17",2016,"September","Fri",0,"217"
"N17",2016,"September","Fri",1,"131"
"N17",2016,"September","Fri",2,"101"
"N17",2016,"September","Fri",3,"76"
"N17",2016,"September","Fri",4,"107"
"N17",2016,"September","Fri",5,"303"
"N17",2016,"September","Fri",6,"958"
"N17",2016,"September","Fri",7,"1287"
"N17",2016,"September","Fri",8,"1260"
"N17",2016,"September","Fri",9,"1104"
"N17",2016,"September","Fri",10,"1159"
"N17",2016,"September","Fri",11,"1294"
"N17",2016,"September","Fri",12,"1454"
"N17",2016,"September","Fri",13,"1552"
"N17",2016,"September","Fri",14,"1658"
"N17",2016,"September","Fri",15,"1738"
"N17",2016,"September","Fri",16,"1673"
"N17",2016,"September","Fri",17,"1776"
"N17",2016,"September","Fri",18,"1660"
"N17",2016,"September","Fri",19,"1517"
"N17",2016,"September","Fri",20,"1223"
"N17",2016,"September","Fri",21,"902"
"N17",2016,"September","Fri",22,"623"
"N17",2016,"September","Fri",23,"378"
"N17",2016,"September","Sat",0,"212"
"N17",2016,"September","Sat",1,"181"
"N17",2016,"September","Sat",2,"151"
"N17",2016,"September","Sat",3,"112"
"N17",2016,"September","Sat",4,"80"
"N17",2016,"September","Sat",5,"165"
"N17",2016,"September","Sat",6,"319"
"N17",2016,"September","Sat",7,"530"
"N17",2016,"September","Sat",8,"818"
"N17",2016,"September","Sat",9,"1020"
"N17",2016,"September","Sat",10,"1295"
"N17",2016,"September","Sat",11,"1508"
"N17",2016,"September","Sat",12,"1523"
"N17",2016,"September","Sat",13,"1571"
"N17",2016,"September","Sat",14,"1608"
"N17",2016,"September","Sat",15,"1576"
"N17",2016,"September","Sat",16,"1533"
"N17",2016,"September","Sat",17,"1441"
"N17",2016,"September","Sat",18,"1407"
"N17",2016,"September","Sat",19,"1313"
"N17",2016,"September","Sat",20,"999"
"N17",2016,"September","Sat",21,"769"
"N17",2016,"September","Sat",22,"441"
"N17",2016,"September","Sat",23,"352"
"N17",2016,"September","Sun",0,"222"
"N17",2016,"September","Sun",1,"177"
"N17",2016,"September","Sun",2,"143"
"N17",2016,"September","Sun",3,"144"
"N17",2016,"September","Sun",4,"104"
"N17",2016,"September","Sun",5,"103"
"N17",2016,"September","Sun",6,"191"
"N17",2016,"September","Sun",7,"270"
"N17",2016,"September","Sun",8,"429"
"N17",2016,"September","Sun",9,"755"
"N17",2016,"September","Sun",10,"1063"
"N17",2016,"September","Sun",11,"1235"
"N17",2016,"September","Sun",12,"1455"
"N17",2016,"September","Sun",13,"1526"
"N17",2016,"September","Sun",14,"1572"
"N17",2016,"September","Sun",15,"1404"
"N17",2016,"September","Sun",16,"1169"
"N17",2016,"September","Sun",17,"1555"
"N17",2016,"September","Sun",18,"1686"
"N17",2016,"September","Sun",19,"1580"
"N17",2016,"September","Sun",20,"1416"
"N17",2016,"September","Sun",21,"885"
"N17",2016,"September","Sun",22,"558"
"N17",2016,"September","Sun",23,"344"
"N17",2016,"September","Mon",0,"174"
"N17",2016,"September","Mon",1,"71"
"N17",2016,"September","Mon",2,"57"
"N17",2016,"September","Mon",3,"77"
"N17",2016,"September","Mon",4,"95"
"N17",2016,"September","Mon",5,"331"
"N17",2016,"September","Mon",6,"971"
"N17",2016,"September","Mon",7,"1253"
"N17",2016,"September","Mon",8,"1186"
"N17",2016,"September","Mon",9,"1070"
"N17",2016,"September","Mon",10,"1105"
"N17",2016,"September","Mon",11,"1222"
"N17",2016,"September","Mon",12,"1198"
"N17",2016,"September","Mon",13,"1270"
"N17",2016,"September","Mon",14,"1417"
"N17",2016,"September","Mon",15,"1630"
"N17",2016,"September","Mon",16,"1608"
"N17",2016,"September","Mon",17,"1647"
"N17",2016,"September","Mon",18,"1517"
"N17",2016,"September","Mon",19,"1246"
"N17",2016,"September","Mon",20,"975"
"N17",2016,"September","Mon",21,"693"
"N17",2016,"September","Mon",22,"429"
"N17",2016,"September","Mon",23,"328"
"N17",2016,"September","Tue",0,"180"
"N17",2016,"September","Tue",1,"100"
"N17",2016,"September","Tue",2,"104"
"N17",2016,"September","Tue",3,"84"
"N17",2016,"September","Tue",4,"93"
"N17",2016,"September","Tue",5,"336"
"N17",2016,"September","Tue",6,"987"
"N17",2016,"September","Tue",7,"1291"
"N17",2016,"September","Tue",8,"1104"
"N17",2016,"September","Tue",9,"1052"
"N17",2016,"September","Tue",10,"1132"
"N17",2016,"September","Tue",11,"1147"
"N17",2016,"September","Tue",12,"1261"
"N17",2016,"September","Tue",13,"1298"
"N17",2016,"September","Tue",14,"1372"
"N17",2016,"September","Tue",15,"1649"
"N17",2016,"September","Tue",16,"1563"
"N17",2016,"September","Tue",17,"1745"
"N17",2016,"September","Tue",18,"1597"
"N17",2016,"September","Tue",19,"1363"
"N17",2016,"September","Tue",20,"999"
"N17",2016,"September","Tue",21,"738"
"N17",2016,"September","Tue",22,"527"
"N17",2016,"September","Tue",23,"389"
"N17",2016,"September","Wed",0,"187"
"N17",2016,"September","Wed",1,"105"
"N17",2016,"September","Wed",2,"91"
"N17",2016,"September","Wed",3,"73"
"N17",2016,"September","Wed",4,"100"
"N17",2016,"September","Wed",5,"314"
"N17",2016,"September","Wed",6,"955"
"N17",2016,"September","Wed",7,"1212"
"N17",2016,"September","Wed",8,"1266"
"N17",2016,"September","Wed",9,"1123"
"N17",2016,"September","Wed",10,"1216"
"N17",2016,"September","Wed",11,"1134"
"N17",2016,"September","Wed",12,"1311"
"N17",2016,"September","Wed",13,"1232"
"N17",2016,"September","Wed",14,"1395"
"N17",2016,"September","Wed",15,"1551"
"N17",2016,"September","Wed",16,"1553"
"N17",2016,"September","Wed",17,"1740"
"N17",2016,"September","Wed",18,"1563"
"N17",2016,"September","Wed",19,"1301"
"N17",2016,"September","Wed",20,"1019"
"N17",2016,"September","Wed",21,"724"
"N17",2016,"September","Wed",22,"498"
"N17",2016,"September","Wed",23,"369"
"N17",2016,"September","Thu",0,"195"
"N17",2016,"September","Thu",1,"113"
"N17",2016,"September","Thu",2,"105"
"N17",2016,"September","Thu",3,"88"
"N17",2016,"September","Thu",4,"110"
"N17",2016,"September","Thu",5,"308"
"N17",2016,"September","Thu",6,"979"
"N17",2016,"September","Thu",7,"1262"
"N17",2016,"September","Thu",8,"1202"
"N17",2016,"September","Thu",9,"1076"
"N17",2016,"September","Thu",10,"1216"
"N17",2016,"September","Thu",11,"1232"
